fa,11/11/2020,22___,10,125,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta2,pelota,azul
fa,11/11/2020,22___,10,405,raqueta1,pelota,azul
fa,11/11/2020,22___,10,385,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,azul
fa,11/11/2020,22___,10,345,raqueta1,pelota,roja
fa,11/11/2020,22___,10,345,raqueta2,pelota,azul
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta2,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta1,pelota,roja
fa,11/11/2020,22___,10,285,raqueta1,pelota,roja
fa,11/11/2020,22___,10,265,raqueta2,pelota,verde
fa,11/11/2020,22___,10,145,raqueta2,pelota,roja
fa,11/11/2020,22___,10,145,raqueta2,pelota,roja
fa,11/11/2020,22___,10,145,raqueta2,pelota,roja
fa,11/11/2020,22___,10,145,raqueta2,pelota,roja
fa,11/11/2020,22___,10,145,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta1,pelota,roja
fa,11/11/2020,22___,10,85,raqueta2,pelota,verde
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,345,raqueta1,pelota,verde
fa,11/11/2020,22___,10,385,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,245,raqueta1,pelota,roja
fa,11/11/2020,22___,10,265,raqueta1,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,285,raqueta1,pelota,roja
fa,11/11/2020,22___,10,65,raqueta1,pelota,verde
fa,11/11/2020,22___,10,65,raqueta2,pelota,roja
fa,11/11/2020,22___,10,65,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,65,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,65,raqueta1,pelota,verde
fa,11/11/2020,22___,10,65,raqueta2,pelota,verde
fa,11/11/2020,22___,10,165,raqueta1,pelota,roja
fa,11/11/2020,22___,10,365,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta2,pelota,verde
fa,11/11/2020,22___,10,5,raqueta1,pelota,verde
fa,11/11/2020,22___,10,185,raqueta1,pelota,roja
fa,11/11/2020,22___,10,165,raqueta1,pelota,roja
fa,11/11/2020,22___,10,145,raqueta1,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta2,pelota,verde
fa,11/11/2020,22___,10,365,raqueta1,pelota,verde
fa,11/11/2020,22___,10,365,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,roja
fa,11/11/2020,22___,10,285,raqueta1,pelota,verde
fa,11/11/2020,22___,10,285,raqueta2,pelota,verde
fa,11/11/2020,22___,10,285,raqueta2,pelota,roja
fa,11/11/2020,22___,10,285,raqueta2,pelota,verde
fa,11/11/2020,22___,10,25,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta2,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,roja
fa,11/11/2020,22___,10,425,raqueta1,pelota,verde
fa,11/11/2020,22___,10,225,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,-15,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,145,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,265,raqueta1,pelota,verde
fa,11/11/2020,22___,10,265,raqueta1,pelota,verde
fa,11/11/2020,22___,10,145,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,verde
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,125,raqueta2,pelota,verde
fa,11/11/2020,22___,10,125,raqueta2,pelota,verde
fa,11/11/2020,22___,10,25,raqueta1,pelota,verde
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,verde
fa,11/11/2020,22___,10,25,raqueta2,pelota,verde
fa,11/11/2020,22___,10,405,raqueta1,pelota,verde
fa,11/11/2020,22___,10,405,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,roja
fa,11/11/2020,22___,10,385,raqueta2,pelota,verde
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,285,raqueta1,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,265,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta2,pelota,roja
fa,11/11/2020,22___,10,105,raqueta2,pelota,roja
fa,11/11/2020,22___,10,105,raqueta2,pelota,roja
fa,11/11/2020,22___,10,105,raqueta2,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,azul
fa,11/11/2020,22___,10,345,raqueta1,pelota,azul
fa,11/11/2020,22___,10,385,raqueta1,pelota,azul
fa,11/11/2020,22___,10,385,raqueta1,pelota,azul
fa,11/11/2020,22___,10,385,raqueta1,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,azul
fa,11/11/2020,22___,10,45,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,285,raqueta1,pelota,verde
fa,11/11/2020,22___,10,285,raqueta2,pelota,verde
fa,11/11/2020,22___,10,285,raqueta2,pelota,verde
fa,11/11/2020,22___,10,285,raqueta2,pelota,roja
fa,11/11/2020,22___,10,285,raqueta2,pelota,roja
fa,11/11/2020,22___,10,285,raqueta2,pelota,roja
fa,11/11/2020,22___,10,285,raqueta2,pelota,roja
fa,11/11/2020,22___,10,45,raqueta1,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,azul
fa,11/11/2020,22___,10,345,raqueta1,pelota,azul
fa,11/11/2020,22___,10,345,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta2,pelota,verde
fa,11/11/2020,22___,10,105,raqueta2,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,265,raqueta1,pelota,roja
fa,11/11/2020,22___,10,265,raqueta2,pelota,verde
fa,11/11/2020,22___,10,65,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta1,pelota,verde
fa,11/11/2020,22___,10,45,raqueta1,pelota,roja
fa,11/11/2020,22___,10,65,raqueta1,pelota,verde
fa,11/11/2020,22___,10,65,raqueta2,pelota,verde
fa,11/11/2020,22___,10,385,raqueta1,pelota,verde
fa,11/11/2020,22___,10,165,raqueta1,pelota,roja
fa,11/11/2020,22___,10,145,raqueta1,pelota,roja
fa,11/11/2020,22___,10,125,raqueta2,pelota,verde
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,45,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta2,pelota,roja
fa,11/11/2020,22___,10,105,raqueta2,pelota,verde
fa,11/11/2020,22___,10,405,raqueta1,pelota,verde
fa,11/11/2020,22___,10,-35,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta2,pelota,verde
fa,11/11/2020,22___,10,45,raqueta1,pelota,verde
fa,11/11/2020,22___,10,65,raqueta2,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,roja
fa,11/11/2020,22___,10,365,raqueta1,pelota,verde
fa,11/11/2020,22___,10,365,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,345,raqueta2,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,roja
fa,11/11/2020,22___,10,45,raqueta1,pelota,verde
fa,11/11/2020,22___,10,45,raqueta2,pelota,roja
fa,11/11/2020,22___,10,45,raqueta2,pelota,verde
fa,11/11/2020,22___,10,45,raqueta2,pelota,verde
fa,11/11/2020,22___,10,45,raqueta2,pelota,verde
fa,11/11/2020,22___,10,405,raqueta1,pelota,verde
fa,11/11/2020,22___,10,405,raqueta1,pelota,verde
fa,11/11/2020,22___,10,-15,raqueta2,pelota,verde
fa,11/11/2020,22___,10,-15,raqueta1,pelota,roja
fa,11/11/2020,22___,10,45,raqueta1,pelota,verde
fa,11/11/2020,22___,10,45,raqueta2,pelota,roja
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,365,raqueta2,pelota,verde
fa,11/11/2020,22___,10,405,raqueta1,pelota,roja
fa,11/11/2020,22___,10,345,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,roja
fa,11/11/2020,22___,10,-35,raqueta1,pelota,verde
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,roja
fa,11/11/2020,22___,10,65,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta2,pelota,verde
fa,11/11/2020,22___,10,365,raqueta1,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,roja
fa,11/11/2020,22___,10,325,raqueta1,pelota,roja
fa,11/11/2020,22___,10,325,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,285,raqueta1,pelota,roja
fa,11/11/2020,22___,10,65,raqueta1,pelota,verde
fa,11/11/2020,22___,10,65,raqueta2,pelota,roja
fa,11/11/2020,22___,10,65,raqueta2,pelota,verde
fa,11/11/2020,22___,10,425,raqueta1,pelota,verde
fa,11/11/2020,22___,10,45,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,5,raqueta1,pelota,verde
fa,11/11/2020,22___,10,365,raqueta1,pelota,roja
fa,11/11/2020,22___,10,125,raqueta1,pelota,verde
fa,11/11/2020,22___,10,45,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,125,raqueta2,pelota,verde
fa,11/11/2020,22___,10,405,raqueta1,pelota,verde
fa,11/11/2020,22___,10,345,raqueta2,pelota,roja
fa,11/11/2020,22___,10,325,raqueta1,pelota,verde
fa,11/11/2020,22___,10,225,raqueta2,pelota,verde
fa,11/11/2020,22___,10,225,raqueta2,pelota,verde
fa,11/11/2020,22___,10,65,raqueta1,pelota,roja
fa,11/11/2020,22___,10,45,raqueta1,pelota,verde
fa,11/11/2020,22___,10,65,raqueta1,pelota,verde
fa,11/11/2020,22___,10,145,raqueta1,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta2,pelota,verde
fa,11/11/2020,22___,10,385,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,5,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,125,raqueta2,pelota,verde
fa,11/11/2020,22___,10,405,raqueta2,pelota,roja
fa,11/11/2020,22___,10,405,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,5,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta1,pelota,roja
fa,11/11/2020,22___,10,325,raqueta1,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta2,pelota,verde
fa,11/11/2020,22___,10,365,raqueta1,pelota,verde
fa,11/11/2020,22___,10,5,raqueta1,pelota,roja
fa,11/11/2020,22___,10,185,raqueta2,pelota,verde
fa,11/11/2020,22___,10,5,raqueta1,pelota,verde
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,145,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta2,pelota,verde
fa,11/11/2020,22___,10,145,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta1,pelota,roja
fa,11/11/2020,22___,10,325,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,125,raqueta2,pelota,verde
fa,11/11/2020,22___,10,125,raqueta2,pelota,roja
fa,11/11/2020,22___,10,5,raqueta1,pelota,verde
fa,11/11/2020,22___,10,5,raqueta2,pelota,azul
fa,11/11/2020,22___,10,405,raqueta2,pelota,verde
fa,11/11/2020,22___,10,405,raqueta2,pelota,verde
fa,11/11/2020,22___,10,405,raqueta2,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,roja
fa,11/11/2020,22___,10,225,raqueta2,pelota,roja
fa,11/11/2020,22___,10,285,raqueta1,pelota,verde
fa,11/11/2020,22___,10,285,raqueta2,pelota,azul
fa,11/11/2020,22___,10,5,raqueta2,pelota,verde
fa,11/11/2020,22___,10,5,raqueta1,pelota,roja
fa,11/11/2020,22___,10,5,raqueta2,pelota,azul
fa,11/11/2020,22___,10,25,raqueta1,pelota,verde
fa,11/11/2020,22___,10,25,raqueta2,pelota,verde
fa,11/11/2020,22___,10,25,raqueta2,pelota,verde
fa,11/11/2020,22___,10,25,raqueta2,pelota,verde
fa,11/11/2020,22___,10,25,raqueta2,pelota,verde
fa,11/11/2020,22___,10,425,raqueta1,pelota,verde
fa,11/11/2020,22___,10,445,raqueta1,pelota,verde
fa,11/11/2020,22___,10,165,raqueta1,pelota,roja
fa,11/11/2020,22___,10,165,raqueta2,pelota,verde
fa,11/11/2020,22___,10,225,raqueta2,pelota,azul
fa,11/11/2020,22___,10,225,raqueta2,pelota,azul
fa,11/11/2020,22___,10,205,raqueta2,pelota,verde
fa,11/11/2020,22___,10,265,raqueta1,pelota,azul
fa,11/11/2020,22___,10,285,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,roja
fa,11/11/2020,22___,10,105,raqueta2,pelota,azul
fa,11/11/2020,22___,10,265,raqueta1,pelota,azul
fa,11/11/2020,22___,10,105,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,azul
fa,11/11/2020,22___,10,85,raqueta2,pelota,azul
fa,11/11/2020,22___,10,125,raqueta1,pelota,verde
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,25,raqueta2,pelota,azul
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta2,pelota,roja
fa,11/11/2020,22___,10,245,raqueta1,pelota,azul
fa,11/11/2020,22___,10,85,raqueta1,pelota,azul
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,165,raqueta2,pelota,azul
fa,11/11/2020,22___,10,385,raqueta1,pelota,roja
fa,11/11/2020,22___,10,385,raqueta1,pelota,azul
fa,11/11/2020,22___,10,385,raqueta1,pelota,azul
fa,11/11/2020,22___,10,385,raqueta2,pelota,verde
fa,11/11/2020,22___,10,385,raqueta2,pelota,azul
fa,11/11/2020,22___,10,385,raqueta2,pelota,azul
fa,11/11/2020,22___,10,5,raqueta1,pelota,azul
fa,11/11/2020,22___,10,285,raqueta2,pelota,azul
fa,11/11/2020,22___,10,265,raqueta1,pelota,roja
fa,11/11/2020,22___,10,125,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta2,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,365,raqueta2,pelota,azul
fa,11/11/2020,22___,10,205,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,285,raqueta2,pelota,azul
fa,11/11/2020,22___,10,285,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,azul
fa,11/11/2020,22___,10,345,raqueta1,pelota,verde
fa,11/11/2020,22___,10,205,raqueta1,pelota,azul
fa,11/11/2020,22___,10,245,raqueta2,pelota,roja
fa,11/11/2020,22___,10,245,raqueta2,pelota,roja
fa,11/11/2020,22___,10,245,raqueta2,pelota,roja
fa,11/11/2020,22___,10,245,raqueta2,pelota,roja
fa,11/11/2020,22___,10,85,raqueta1,pelota,azul
fa,11/11/2020,22___,10,125,raqueta2,pelota,verde
fa,11/11/2020,22___,10,65,raqueta1,pelota,azul
fa,11/11/2020,22___,10,25,raqueta2,pelota,azul
fa,11/11/2020,22___,10,25,raqueta1,pelota,verde
fa,11/11/2020,22___,10,45,raqueta1,pelota,roja
fa,11/11/2020,22___,10,45,raqueta2,pelota,azul
fa,11/11/2020,22___,10,45,raqueta2,pelota,azul
fa,11/11/2020,22___,10,85,raqueta1,pelota,verde
fa,11/11/2020,22___,10,265,raqueta2,pelota,azul
fa,11/11/2020,22___,10,325,raqueta2,pelota,roja
fa,11/11/2020,22___,10,105,raqueta1,pelota,azul
fa,11/11/2020,22___,10,145,raqueta2,pelota,verde
fa,11/11/2020,22___,10,105,raqueta1,pelota,azul
fa,11/11/2020,22___,10,125,raqueta1,pelota,azul
fa,11/11/2020,22___,10,405,raqueta1,pelota,roja
fa,11/11/2020,22___,10,405,raqueta2,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,445,raqueta2,pelota,azul
fa,11/11/2020,22___,10,225,raqueta2,pelota,verde
fa,11/11/2020,22___,10,145,raqueta1,pelota,azul
fa,11/11/2020,22___,10,65,raqueta1,pelota,azul
fa,11/11/2020,22___,10,25,raqueta2,pelota,azul
fa,11/11/2020,22___,10,25,raqueta1,pelota,verde
fa,11/11/2020,22___,10,345,raqueta2,pelota,azul
fa,11/11/2020,22___,10,325,raqueta2,pelota,azul
fa,11/11/2020,22___,10,185,raqueta2,pelota,verde
fa,11/11/2020,22___,10,165,raqueta2,pelota,verde
fa,11/11/2020,22___,10,145,raqueta2,pelota,verde
fa,11/11/2020,22___,10,125,raqueta2,pelota,verde
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,425,raqueta1,pelota,verde
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,265,raqueta2,pelota,azul
fa,11/11/2020,22___,10,245,raqueta1,pelota,azul
fa,11/11/2020,22___,10,385,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,azul
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,205,raqueta2,pelota,verde
fa,11/11/2020,22___,10,45,raqueta1,pelota,verde
fa,11/11/2020,22___,10,25,raqueta1,pelota,verde
fa,11/11/2020,22___,10,225,raqueta2,pelota,azul
fa,11/11/2020,22___,10,325,raqueta1,pelota,roja
fa,11/11/2020,22___,10,325,raqueta2,pelota,azul
fa,11/11/2020,22___,10,325,raqueta2,pelota,azul
fa,11/11/2020,22___,10,405,raqueta2,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,azul
fa,11/11/2020,22___,10,405,raqueta2,pelota,roja
fa,11/11/2020,22___,10,405,raqueta2,pelota,azul
fa,11/11/2020,22___,10,285,raqueta1,pelota,verde
fa,11/11/2020,22___,10,85,raqueta2,pelota,azul
fa,11/11/2020,22___,10,265,raqueta1,pelota,azul
fa,11/11/2020,22___,10,425,raqueta1,pelota,azul
fa,11/11/2020,22___,10,365,raqueta2,pelota,azul
fa,11/11/2020,22___,10,345,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,verde
fa,11/11/2020,22___,10,-15,raqueta2,pelota,azul
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,385,raqueta2,pelota,verde
fa,11/11/2020,22___,10,5,raqueta2,pelota,roja
fa,11/11/2020,22___,10,345,raqueta1,pelota,azul
fa,11/11/2020,22___,10,345,raqueta2,pelota,azul
fa,11/11/2020,22___,10,125,raqueta1,pelota,verde
fa,11/11/2020,22___,10,25,raqueta2,pelota,azul
fa,11/11/2020,22___,10,325,raqueta2,pelota,verde
fa,11/11/2020,22___,10,85,raqueta1,pelota,azul
fa,11/11/2020,22___,10,145,raqueta2,pelota,azul
fa,11/11/2020,22___,10,385,raqueta1,pelota,verde
fa,11/11/2020,22___,10,385,raqueta2,pelota,azul
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta2,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,azul
fa,11/11/2020,22___,10,305,raqueta2,pelota,verde
fa,11/11/2020,22___,10,305,raqueta2,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta2,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,roja
fa,11/11/2020,22___,10,225,raqueta2,pelota,azul
fa,11/11/2020,22___,10,225,raqueta2,pelota,azul
fa,11/11/2020,22___,10,205,raqueta2,pelota,verde
fa,11/11/2020,22___,10,285,raqueta1,pelota,verde
fa,11/11/2020,22___,10,105,raqueta2,pelota,azul
fa,11/11/2020,22___,10,85,raqueta2,pelota,azul
fa,11/11/2020,22___,10,85,raqueta2,pelota,azul
fa,11/11/2020,22___,10,125,raqueta1,pelota,roja
fa,11/11/2020,22___,10,345,raqueta2,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta2,pelota,azul
fa,11/11/2020,22___,10,265,raqueta2,pelota,roja
fa,11/11/2020,22___,10,245,raqueta1,pelota,verde
fa,11/11/2020,22___,10,185,raqueta1,pelota,azul
fa,11/11/2020,22___,10,185,raqueta2,pelota,azul
fa,11/11/2020,22___,10,125,raqueta1,pelota,azul
fa,11/11/2020,22___,10,345,raqueta1,pelota,roja
fa,11/11/2020,22___,10,385,raqueta2,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,385,raqueta1,pelota,azul
fa,11/11/2020,22___,10,285,raqueta2,pelota,azul
fa,11/11/2020,22___,10,285,raqueta2,pelota,azul
fa,11/11/2020,22___,10,325,raqueta1,pelota,verde
fa,11/11/2020,22___,10,225,raqueta2,pelota,azul
fa,11/11/2020,22___,10,225,raqueta2,pelota,azul
fa,11/11/2020,22___,10,265,raqueta1,pelota,roja
fa,11/11/2020,22___,10,305,raqueta1,pelota,azul
fa,11/11/2020,22___,10,305,raqueta1,pelota,verde
fa,11/11/2020,22___,10,265,raqueta2,pelota,azul
fa,11/11/2020,22___,10,285,raqueta2,pelota,roja
fa,11/11/2020,22___,10,225,raqueta1,pelota,azul
fa,11/11/2020,22___,10,265,raqueta2,pelota,verde
fa,11/11/2020,22___,10,345,raqueta1,pelota,azul
fa,11/11/2020,22___,10,-15,raqueta1,pelota,verde
fa,11/11/2020,22___,10,325,raqueta1,pelota,azul
fa,11/11/2020,22___,10,5,raqueta1,pelota,roja
fa,11/11/2020,22___,10,65,raqueta2,pelota,azul
fa,11/11/2020,22___,10,65,raqueta2,pelota,verde
fa,11/11/2020,22___,10,85,raqueta2,pelota,verde
